,origin_id,participant_id,response_id,answer,stim_1,stim_2,idx_1,idx_2,sex_1,sex_2,dataset_1,dataset_2,speaker_1,speaker_2,stim_1_name,stim_2_name,stim_1_symbol,stim_2_symbol,stim_1_symbol_idx,stim_2_symbol_idx
59,122,6,291.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_postalveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_postalveolar_fricative.mp3,7,14,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_postalveolar_fricative,Voiceless_postalveolar_fricative,ʒ,ʃ,13,6
60,124,1,297.0,5.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_labiodental_fricative.mp3,9,13,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiceless_alveolar_fricative,Voiceless_labiodental_fricative,s,f,5,3
61,404,7,300.0,5.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_dental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_labiodental_fricative.mp3,5,6,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_dental_fricative,Voiced_labiodental_fricative,ð,v,11,10
62,436,6,298.0,6.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_labiodental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_fricative.mp3,6,9,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_labiodental_fricative,Voiceless_alveolar_fricative,v,s,10,5
63,230,1,303.0,3.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_postalveolar_fricative.mp3,0,14,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Alveolar_nasal,Voiceless_postalveolar_fricative,n,ʃ,15,6
64,168,6,302.0,3.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_fricative.mp3,0,9,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Alveolar_nasal,Voiceless_alveolar_fricative,n,s,15,5
65,72,7,306.0,0.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_plosive.mp3,9,10,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_alveolar_fricative,Voiceless_alveolar_plosive,s,t,5,1
66,68,6,307.0,0.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_dental_fricative.mp3,0,5,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Alveolar_nasal,Voiced_dental_fricative,n,ð,15,11
67,388,1,308.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_velar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_postalveolar_fricative.mp3,8,14,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_velar_plosive,Voiceless_postalveolar_fricative,g,ʃ,9,6
68,186,7,310.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_dental_fricative.mp3,10,12,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiceless_alveolar_plosive,Voiceless_dental_fricative,t,θ,1,4
69,214,6,311.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_dental_fricative.mp3,3,5,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_alveolar_plosive,Voiced_dental_fricative,d,ð,8,11
70,156,1,312.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Bilabial_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_postalveolar_fricative.mp3,1,14,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Bilabial_nasal,Voiceless_postalveolar_fricative,m,ʃ,14,6
71,308,7,313.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_postalveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_dental_fricative.mp3,7,12,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_postalveolar_fricative,Voiceless_dental_fricative,ʒ,θ,13,4
72,400,6,319.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_postalveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_plosive.mp3,7,10,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_postalveolar_fricative,Voiceless_alveolar_plosive,ʒ,t,13,1
73,248,1,315.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_postalveolar_fricative.mp3,4,14,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_bilabial_plosive,Voiceless_postalveolar_fricative,b,ʃ,7,6
74,264,7,314.0,5.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_velar_plosive.mp3,3,8,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_alveolar_plosive,Voiced_velar_plosive,d,g,8,9
75,84,7,317.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_velar_plosive.mp3,4,15,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_bilabial_plosive,Voiceless_velar_plosive,b,k,7,2
76,242,1,320.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_labiodental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_postalveolar_fricative.mp3,6,7,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_labiodental_fricative,Voiced_postalveolar_fricative,v,ʒ,10,13
77,306,7,321.0,5.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_dental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_labiodental_fricative.mp3,12,13,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_dental_fricative,Voiceless_labiodental_fricative,θ,f,4,3
78,70,6,324.0,0.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_bilabial_plosive.mp3,3,11,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_alveolar_plosive,Voiceless_bilabial_plosive,d,p,8,0
79,102,1,326.0,3.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Bilabial_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_velar_plosive.mp3,1,15,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Bilabial_nasal,Voiceless_velar_plosive,m,k,14,2
80,522,7,323.0,0.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_labiodental_fricative.mp3,11,13,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_bilabial_plosive,Voiceless_labiodental_fricative,p,f,0,3
81,88,7,327.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_dental_fricative.mp3,4,5,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_bilabial_plosive,Voiced_dental_fricative,b,ð,7,11
82,172,6,328.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_dental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_bilabial_plosive.mp3,5,11,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_dental_fricative,Voiceless_bilabial_plosive,ð,p,11,0
83,206,12,331.0,0.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Alveolar_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_labiodental_fricative.mp3,0,13,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Alveolar_nasal,Voiceless_labiodental_fricative,n,f,15,3
84,284,1,329.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_dental_fricative.mp3,11,12,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiceless_bilabial_plosive,Voiceless_dental_fricative,p,θ,0,4
85,64,7,330.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_labiodental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_postalveolar_fricative.mp3,13,14,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_labiodental_fricative,Voiceless_postalveolar_fricative,f,ʃ,3,6
86,318,6,332.0,3.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_velar_plosive.mp3,2,15,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_alveolar_fricative,Voiceless_velar_plosive,z,k,12,2
87,418,1,333.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_bilabial_plosive.mp3,4,11,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_bilabial_plosive,Voiceless_bilabial_plosive,b,p,7,0
88,278,7,334.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Bilabial_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_alveolar_plosive.mp3,1,10,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Bilabial_nasal,Voiceless_alveolar_plosive,m,t,14,1
89,422,12,336.0,5.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_dental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_labiodental_fricative.mp3,12,13,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiceless_dental_fricative,Voiceless_labiodental_fricative,θ,f,4,3
90,276,1,337.0,4.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Bilabial_nasal.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,1,4,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Bilabial_nasal,Voiced_bilabial_plosive,m,b,14,7
91,432,7,335.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_bilabial_plosive.mp3,2,4,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_alveolar_fricative,Voiced_bilabial_plosive,z,b,12,7
92,172,6,338.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiced_dental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/female/internationalphoneticassociation-org/JH/Voiceless_bilabial_plosive.mp3,5,11,female,female,internationalphoneticassociation-org,internationalphoneticassociation-org,JH,JH,Voiced_dental_fricative,Voiceless_bilabial_plosive,ð,p,11,0
93,226,7,339.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_dental_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_velar_plosive.mp3,5,15,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_dental_fricative,Voiceless_velar_plosive,ð,k,11,2
94,340,12,340.0,1.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_alveolar_plosive.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiced_postalveolar_fricative.mp3,3,7,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiced_alveolar_plosive,Voiced_postalveolar_fricative,d,ʒ,8,13
95,398,1,342.0,2.0,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_alveolar_fricative.mp3,https://mini-kinetics-psy.s3.amazonaws.com/vocal_consonants/consonants/male/internationalphoneticassociation-org/JW/Voiceless_dental_fricative.mp3,9,12,male,male,internationalphoneticassociation-org,internationalphoneticassociation-org,JW,JW,Voiceless_alveolar_fricative,Voiceless_dental_fricative,s,θ,5,4
