origin_id,participant_id,response_id,answer,synth,chord_1,chord_2,idx_1,idx_2
137,140,10297.0,2,harmonic,[],[],3,15
231,141,10277.0,2,harmonic,[],[],5,21
207,140,10306.0,4,harmonic,[],[],5,9
39,150,11168.0,0,harmonic,[],[],1,11
33,264,19703.0,4,harmonic,[],[],1,8
151,140,10316.0,1,harmonic,[],[],3,22
209,132,10394.0,5,harmonic,[],[],5,10
417,153,11158.0,2,harmonic,[],[],11,15
273,153,11165.0,0,harmonic,[],[],6,23
203,140,10362.0,5,harmonic,[],[],5,7
263,132,10299.0,1,harmonic,[],[],6,18
105,141,10386.0,0,harmonic,[],[],2,21
477,132,10379.0,4,harmonic,[],[],13,20
457,141,10399.0,4,harmonic,[],[],12,22
453,161,12204.0,5,harmonic,[],[],12,20
61,132,10351.0,1,harmonic,[],[],1,22
483,132,10340.0,2,harmonic,[],[],13,23
311,132,10404.0,1,harmonic,[],[],7,24
227,150,11247.0,0,harmonic,[],[],5,19
489,153,11188.0,5,harmonic,[],[],14,15
539,140,10335.0,4,harmonic,[],[],16,21
131,141,10390.0,0,harmonic,[],[],3,12
209,140,10391.0,4,harmonic,[],[],5,10
579,140,10398.0,5,harmonic,[],[],19,20
611,153,11286.0,5,harmonic,[],[],22,24
81,153,11195.0,4,harmonic,[],[],2,9
135,141,10331.0,4,harmonic,[],[],3,14
89,141,10339.0,1,harmonic,[],[],2,13
345,141,10377.0,2,harmonic,[],[],8,24
367,141,10369.0,1,harmonic,[],[],9,19
431,150,11177.0,1,harmonic,[],[],11,22
513,150,11207.0,5,harmonic,[],[],15,17
435,150,11184.0,1,harmonic,[],[],11,24
49,150,11229.0,0,harmonic,[],[],1,16
109,153,11268.0,0,harmonic,[],[],2,23
83,150,11219.0,1,harmonic,[],[],2,10
579,153,11259.0,4,harmonic,[],[],19,20
257,264,19706.0,3,harmonic,[],[],6,15
481,153,11451.0,2,harmonic,[],[],13,22
383,153,11426.0,4,harmonic,[],[],10,12
615,150,11436.0,4,harmonic,[],[],23,24
447,161,12231.0,6,harmonic,[],[],12,17
97,153,11380.0,0,harmonic,[],[],2,17
437,161,11507.0,1,harmonic,[],[],11,25
419,150,11341.0,1,harmonic,[],[],11,16
537,150,11359.0,2,harmonic,[],[],16,20
539,153,11403.0,1,harmonic,[],[],16,21
501,150,11370.0,2,harmonic,[],[],14,21
47,161,11454.0,2,harmonic,[],[],1,15
39,161,11497.0,4,harmonic,[],[],1,11
161,153,11339.0,5,harmonic,[],[],4,6
83,153,11348.0,2,harmonic,[],[],2,10
425,153,11413.0,2,harmonic,[],[],11,19
513,203,15431.0,1,harmonic,[],[],15,17
151,150,11397.0,0,harmonic,[],[],3,22
509,150,11423.0,2,harmonic,[],[],14,25
101,150,11409.0,0,harmonic,[],[],2,19
303,153,11511.0,2,harmonic,[],[],7,20
71,153,11358.0,5,harmonic,[],[],2,4
511,153,11522.0,5,harmonic,[],[],15,16
93,153,11437.0,2,harmonic,[],[],2,15
243,153,11368.0,4,harmonic,[],[],6,8
361,161,11534.0,2,harmonic,[],[],9,16
63,264,19708.0,2,harmonic,[],[],1,23
271,150,11385.0,0,harmonic,[],[],6,22
463,153,11474.0,1,harmonic,[],[],12,25
55,153,11462.0,0,harmonic,[],[],1,19
349,161,11479.0,5,harmonic,[],[],9,10
157,264,19742.0,1,harmonic,[],[],3,25
529,153,11391.0,2,harmonic,[],[],15,25
95,161,11470.0,2,harmonic,[],[],2,16
111,153,11486.0,1,harmonic,[],[],2,24
195,150,11448.0,0,harmonic,[],[],4,23
215,161,11464.0,4,harmonic,[],[],5,13
337,264,19710.0,6,harmonic,[],[],8,20
323,161,11438.0,2,harmonic,[],[],8,13
155,153,11546.0,2,harmonic,[],[],3,24
29,161,11444.0,5,harmonic,[],[],1,6
103,153,11533.0,1,harmonic,[],[],2,20
141,161,11489.0,1,harmonic,[],[],3,17
473,150,11487.0,1,harmonic,[],[],13,18
609,150,11506.0,5,harmonic,[],[],22,23
347,161,11515.0,1,harmonic,[],[],8,25
403,161,11525.0,2,harmonic,[],[],10,22
395,264,19713.0,2,harmonic,[],[],10,18
103,150,11543.0,0,harmonic,[],[],2,20
573,150,11472.0,2,harmonic,[],[],18,23
607,153,11498.0,3,harmonic,[],[],21,25
135,153,11556.0,4,harmonic,[],[],3,14
277,161,11592.0,1,harmonic,[],[],6,25
411,153,11572.0,6,harmonic,[],[],11,12
331,150,11530.0,1,harmonic,[],[],8,17
449,150,11576.0,1,harmonic,[],[],12,18
219,150,11518.0,0,harmonic,[],[],5,15
567,150,11559.0,2,harmonic,[],[],18,20
325,203,15436.0,2,harmonic,[],[],8,14
519,150,11597.0,2,harmonic,[],[],15,20
339,161,11540.0,2,harmonic,[],[],8,21
445,161,11550.0,4,harmonic,[],[],12,16
365,161,11560.0,3,harmonic,[],[],9,18
131,264,19715.0,2,harmonic,[],[],3,12
149,161,11583.0,1,harmonic,[],[],3,21
123,161,11571.0,5,harmonic,[],[],3,8
161,203,15446.0,5,harmonic,[],[],4,6
337,203,15441.0,4,harmonic,[],[],8,20
89,153,11599.0,4,harmonic,[],[],2,13
143,153,11587.0,1,harmonic,[],[],3,18
89,161,11601.0,1,harmonic,[],[],2,13
313,161,11612.0,2,harmonic,[],[],7,25
597,161,11631.0,6,harmonic,[],[],20,24
31,161,11622.0,5,harmonic,[],[],1,7
225,153,11648.0,2,harmonic,[],[],5,18
25,150,11694.0,4,harmonic,[],[],1,4
559,153,11611.0,5,harmonic,[],[],17,23
257,153,11699.0,3,harmonic,[],[],6,15
285,153,11686.0,5,harmonic,[],[],7,11
167,153,11662.0,5,harmonic,[],[],4,9
79,161,11684.0,6,harmonic,[],[],2,8
23,153,11710.0,5,harmonic,[],[],1,3
291,161,11714.0,4,harmonic,[],[],7,14
201,153,11813.0,6,harmonic,[],[],5,6
113,264,19717.0,2,harmonic,[],[],2,25
337,161,11721.0,2,harmonic,[],[],8,20
443,150,11619.0,2,harmonic,[],[],12,15
145,153,11637.0,1,harmonic,[],[],3,19
309,150,11667.0,0,harmonic,[],[],7,23
457,150,11679.0,1,harmonic,[],[],12,22
583,264,19719.0,5,harmonic,[],[],19,22
315,153,11756.0,5,harmonic,[],[],8,9
243,161,11754.0,6,harmonic,[],[],6,8
321,161,11786.0,6,harmonic,[],[],8,12
585,153,11792.0,3,harmonic,[],[],19,23
575,264,19737.0,4,harmonic,[],[],18,24
499,153,11802.0,1,harmonic,[],[],14,20
249,150,11633.0,2,harmonic,[],[],6,11
435,153,11673.0,2,harmonic,[],[],11,24
497,150,11654.0,4,harmonic,[],[],14,19
611,264,19721.0,5,harmonic,[],[],22,24
451,161,11642.0,5,harmonic,[],[],12,19
497,161,11650.0,5,harmonic,[],[],14,19
515,161,11663.0,5,harmonic,[],[],15,18
459,161,11671.0,4,harmonic,[],[],12,23
513,153,11744.0,5,harmonic,[],[],15,17
447,153,11770.0,4,harmonic,[],[],12,17
615,161,11732.0,6,harmonic,[],[],23,24
129,161,11743.0,5,harmonic,[],[],3,11
507,161,11820.0,5,harmonic,[],[],14,24
257,161,11695.0,4,harmonic,[],[],6,15
203,161,11705.0,6,harmonic,[],[],5,7
245,161,11795.0,5,harmonic,[],[],6,9
609,153,11841.0,5,harmonic,[],[],22,23
23,150,11718.0,4,harmonic,[],[],1,3
195,153,11720.0,1,harmonic,[],[],4,23
351,264,19725.0,5,harmonic,[],[],9,11
193,153,11731.0,4,harmonic,[],[],4,22
359,161,11776.0,5,harmonic,[],[],9,15
337,150,11729.0,2,harmonic,[],[],8,20
85,150,11745.0,2,harmonic,[],[],2,11
581,161,11763.0,6,harmonic,[],[],19,21
495,161,11803.0,5,harmonic,[],[],14,18
373,264,19727.0,6,harmonic,[],[],9,22
109,161,11833.0,0,harmonic,[],[],2,23
601,153,11781.0,5,harmonic,[],[],21,22
553,153,11826.0,3,harmonic,[],[],17,20
85,264,19729.0,4,harmonic,[],[],2,11
167,161,11843.0,5,harmonic,[],[],4,9
191,161,11811.0,1,harmonic,[],[],4,21
281,153,11856.0,5,harmonic,[],[],7,9
327,161,11857.0,5,harmonic,[],[],8,15
205,161,11868.0,6,harmonic,[],[],5,8
287,161,11929.0,4,harmonic,[],[],7,12
219,161,11962.0,2,harmonic,[],[],5,15
411,264,19731.0,5,harmonic,[],[],11,12
133,161,11911.0,0,harmonic,[],[],3,13
387,161,11919.0,5,harmonic,[],[],10,14
465,161,11885.0,5,harmonic,[],[],13,14
415,161,11899.0,2,harmonic,[],[],11,14
27,161,11981.0,6,harmonic,[],[],1,5
271,264,19733.0,5,harmonic,[],[],6,22
57,161,11950.0,0,harmonic,[],[],1,20
147,161,12037.0,2,harmonic,[],[],3,20
391,161,12107.0,4,harmonic,[],[],10,16
481,264,19735.0,4,harmonic,[],[],13,22
159,161,12153.0,6,harmonic,[],[],4,5
427,161,12118.0,2,harmonic,[],[],11,20
469,161,12094.0,5,harmonic,[],[],13,16
269,161,12020.0,1,harmonic,[],[],6,21
357,161,12082.0,3,harmonic,[],[],9,14
569,161,11989.0,5,harmonic,[],[],18,21
157,161,12001.0,0,harmonic,[],[],3,25
217,161,12011.0,2,harmonic,[],[],5,14
101,161,12058.0,0,harmonic,[],[],2,19
511,161,12048.0,6,harmonic,[],[],15,16
213,161,12127.0,5,harmonic,[],[],5,12
183,161,12029.0,2,harmonic,[],[],4,17
385,161,12069.0,5,harmonic,[],[],10,13
117,161,12165.0,6,harmonic,[],[],3,5
73,161,12179.0,6,harmonic,[],[],2,5
297,264,19740.0,6,harmonic,[],[],7,17
379,161,12144.0,2,harmonic,[],[],9,25
463,264,19744.0,5,harmonic,[],[],12,25
293,161,12187.0,4,harmonic,[],[],7,15
593,161,12194.0,6,harmonic,[],[],20,22
551,176,12877.0,5,harmonic,[],[],17,19
451,264,19756.0,3,harmonic,[],[],12,19
127,161,12215.0,4,harmonic,[],[],3,10
431,264,19746.0,4,harmonic,[],[],11,22
325,161,12239.0,2,harmonic,[],[],8,14
345,161,12246.0,1,harmonic,[],[],8,24
141,264,19748.0,4,harmonic,[],[],3,17
605,264,19750.0,4,harmonic,[],[],21,24
103,264,19753.0,6,harmonic,[],[],2,20
613,264,19792.0,3,harmonic,[],[],22,25
547,176,12707.0,2,harmonic,[],[],16,25
367,176,12658.0,2,harmonic,[],[],9,19
51,176,12665.0,0,harmonic,[],[],1,17
209,176,12743.0,5,harmonic,[],[],5,10
57,264,19759.0,2,harmonic,[],[],1,20
583,176,12592.0,5,harmonic,[],[],19,22
441,176,12565.0,4,harmonic,[],[],12,14
407,176,12559.0,1,harmonic,[],[],10,24
269,176,12599.0,0,harmonic,[],[],6,21
473,177,12817.0,4,harmonic,[],[],13,18
401,176,12574.0,2,harmonic,[],[],10,21
185,176,12583.0,1,harmonic,[],[],4,18
495,185,13552.0,6,harmonic,[],[],14,18
491,176,12615.0,6,harmonic,[],[],14,16
161,176,12609.0,5,harmonic,[],[],4,6
49,176,12684.0,1,harmonic,[],[],1,16
129,264,19762.0,4,harmonic,[],[],3,11
563,176,12691.0,2,harmonic,[],[],17,25
249,176,12697.0,4,harmonic,[],[],6,11
273,176,12723.0,1,harmonic,[],[],6,23
49,264,19765.0,4,harmonic,[],[],1,16
139,176,12678.0,1,harmonic,[],[],3,16
519,176,12671.0,4,harmonic,[],[],15,20
85,176,12734.0,1,harmonic,[],[],2,11
427,176,12646.0,4,harmonic,[],[],11,20
617,176,12637.0,4,harmonic,[],[],23,25
143,176,12625.0,0,harmonic,[],[],3,18
607,176,12632.0,4,harmonic,[],[],21,25
179,176,12653.0,2,harmonic,[],[],4,15
553,176,12772.0,5,harmonic,[],[],17,20
231,176,12714.0,1,harmonic,[],[],5,21
545,203,15017.0,2,harmonic,[],[],16,24
521,264,19768.0,2,harmonic,[],[],15,21
471,264,19815.0,4,harmonic,[],[],13,17
381,176,12806.0,5,harmonic,[],[],10,11
523,176,12814.0,2,harmonic,[],[],15,22
417,264,19774.0,4,harmonic,[],[],11,15
469,264,19836.0,3,harmonic,[],[],13,16
397,176,12760.0,4,harmonic,[],[],10,19
321,264,19778.0,4,harmonic,[],[],8,12
63,176,12796.0,0,harmonic,[],[],1,23
153,176,12780.0,1,harmonic,[],[],3,23
293,176,12752.0,4,harmonic,[],[],7,15
359,176,12788.0,4,harmonic,[],[],9,15
255,264,19781.0,3,harmonic,[],[],6,14
145,176,12820.0,1,harmonic,[],[],3,19
423,264,19817.0,2,harmonic,[],[],11,18
357,177,12807.0,4,harmonic,[],[],9,14
539,177,12813.0,5,harmonic,[],[],16,21
211,176,12825.0,5,harmonic,[],[],5,11
433,264,19783.0,6,harmonic,[],[],11,23
595,203,15024.0,5,harmonic,[],[],20,23
169,203,15028.0,1,harmonic,[],[],4,10
235,264,19786.0,1,harmonic,[],[],5,23
39,203,15452.0,0,harmonic,[],[],1,11
579,177,12826.0,0,harmonic,[],[],19,20
193,203,15449.0,0,harmonic,[],[],4,22
127,264,19788.0,2,harmonic,[],[],3,10
505,176,12833.0,2,harmonic,[],[],14,23
173,203,15473.0,4,harmonic,[],[],4,12
239,177,12837.0,0,harmonic,[],[],5,25
299,177,12831.0,0,harmonic,[],[],7,18
315,176,12840.0,4,harmonic,[],[],8,9
283,177,12891.0,2,harmonic,[],[],7,10
31,177,12850.0,1,harmonic,[],[],1,7
193,176,12853.0,0,harmonic,[],[],4,22
327,177,12844.0,4,harmonic,[],[],8,15
221,176,12846.0,1,harmonic,[],[],5,16
167,176,12869.0,5,harmonic,[],[],4,9
557,176,12861.0,4,harmonic,[],[],17,22
371,177,12865.0,5,harmonic,[],[],9,21
465,177,12858.0,2,harmonic,[],[],13,14
73,177,12881.0,0,harmonic,[],[],2,5
195,177,12871.0,1,harmonic,[],[],4,23
471,177,12906.0,0,harmonic,[],[],13,17
385,176,13020.0,2,harmonic,[],[],10,13
609,177,12963.0,1,harmonic,[],[],22,23
295,176,12935.0,1,harmonic,[],[],7,16
411,177,13009.0,2,harmonic,[],[],11,12
321,176,12929.0,2,harmonic,[],[],8,12
125,264,19790.0,2,harmonic,[],[],3,9
129,203,15455.0,1,harmonic,[],[],3,11
237,177,12941.0,5,harmonic,[],[],5,24
235,176,12886.0,0,harmonic,[],[],5,23
301,176,12894.0,1,harmonic,[],[],7,19
457,177,12990.0,1,harmonic,[],[],12,22
443,176,12901.0,5,harmonic,[],[],12,15
59,176,13042.0,0,harmonic,[],[],1,21
355,177,13027.0,2,harmonic,[],[],9,13
457,176,12997.0,1,harmonic,[],[],12,22
241,177,13022.0,4,harmonic,[],[],6,7
91,177,12898.0,5,harmonic,[],[],2,14
587,176,12952.0,4,harmonic,[],[],19,24
411,176,12911.0,5,harmonic,[],[],11,12
37,176,12921.0,1,harmonic,[],[],1,10
241,176,12959.0,5,harmonic,[],[],6,7
485,177,12933.0,0,harmonic,[],[],13,24
67,176,13006.0,0,harmonic,[],[],1,25
463,176,12966.0,1,harmonic,[],[],12,25
619,177,12984.0,2,harmonic,[],[],24,25
103,176,12973.0,0,harmonic,[],[],2,20
487,176,12983.0,0,harmonic,[],[],13,25
619,176,12989.0,6,harmonic,[],[],24,25
503,177,12912.0,0,harmonic,[],[],14,22
529,264,19795.0,2,harmonic,[],[],15,25
155,177,13005.0,1,harmonic,[],[],3,24
189,176,13083.0,2,harmonic,[],[],4,20
231,203,15459.0,1,harmonic,[],[],5,21
265,176,13036.0,1,harmonic,[],[],6,19
483,176,13052.0,2,harmonic,[],[],13,23
287,177,12922.0,1,harmonic,[],[],7,12
141,177,12928.0,2,harmonic,[],[],3,17
605,176,12943.0,4,harmonic,[],[],21,24
197,176,13060.0,0,harmonic,[],[],4,24
225,176,13014.0,4,harmonic,[],[],5,18
429,177,13033.0,0,harmonic,[],[],11,21
483,203,15064.0,1,harmonic,[],[],13,23
521,177,12948.0,0,harmonic,[],[],15,21
201,177,12956.0,2,harmonic,[],[],5,6
363,177,12971.0,0,harmonic,[],[],9,17
313,177,12976.0,0,harmonic,[],[],7,25
195,203,15036.0,1,harmonic,[],[],4,23
339,177,12996.0,0,harmonic,[],[],8,21
537,177,13038.0,1,harmonic,[],[],16,20
445,264,19797.0,3,harmonic,[],[],12,16
559,203,15043.0,1,harmonic,[],[],17,23
99,177,13065.0,5,harmonic,[],[],2,18
239,176,13029.0,0,harmonic,[],[],5,25
213,176,13070.0,4,harmonic,[],[],5,12
245,177,13053.0,4,harmonic,[],[],6,9
481,203,15463.0,4,harmonic,[],[],13,22
239,203,15050.0,0,harmonic,[],[],5,25
177,177,13080.0,2,harmonic,[],[],4,14
439,203,15056.0,5,harmonic,[],[],12,13
109,176,13091.0,0,harmonic,[],[],2,23
105,203,15076.0,1,harmonic,[],[],2,21
443,203,15482.0,6,harmonic,[],[],12,15
279,264,19800.0,5,harmonic,[],[],7,8
327,203,15070.0,5,harmonic,[],[],8,15
553,203,15467.0,6,harmonic,[],[],17,20
303,177,13096.0,0,harmonic,[],[],7,20
173,177,13089.0,1,harmonic,[],[],4,12
175,177,13124.0,1,harmonic,[],[],4,13
333,177,13106.0,1,harmonic,[],[],8,18
449,177,13117.0,2,harmonic,[],[],12,18
377,176,13114.0,1,harmonic,[],[],9,24
589,176,13102.0,5,harmonic,[],[],19,25
489,176,13147.0,5,harmonic,[],[],14,15
181,176,13157.0,4,harmonic,[],[],4,16
231,177,13136.0,4,harmonic,[],[],5,21
445,177,13187.0,2,harmonic,[],[],12,16
501,177,13393.0,5,harmonic,[],[],14,21
71,203,15188.0,0,harmonic,[],[],2,4
235,203,15139.0,1,harmonic,[],[],5,23
269,203,15204.0,0,harmonic,[],[],6,21
261,176,13123.0,1,harmonic,[],[],6,17
393,176,13134.0,5,harmonic,[],[],10,17
87,177,13156.0,4,harmonic,[],[],2,12
199,176,13166.0,1,harmonic,[],[],4,25
383,177,13144.0,2,harmonic,[],[],10,12
129,185,13732.0,3,harmonic,[],[],3,11
421,177,13253.0,4,harmonic,[],[],11,17
129,177,13286.0,1,harmonic,[],[],3,11
39,177,13195.0,1,harmonic,[],[],1,11
149,177,13352.0,0,harmonic,[],[],3,21
43,177,13262.0,6,harmonic,[],[],1,13
557,177,13345.0,6,harmonic,[],[],17,22
277,177,13297.0,4,harmonic,[],[],6,25
513,179,13356.0,5,harmonic,[],[],15,17
463,179,13197.0,0,harmonic,[],[],12,25
159,179,13212.0,5,harmonic,[],[],4,5
565,179,13330.0,5,harmonic,[],[],18,19
485,179,13349.0,1,harmonic,[],[],13,24
397,179,13275.0,1,harmonic,[],[],10,19
75,176,13214.0,4,harmonic,[],[],2,6
291,177,13306.0,6,harmonic,[],[],7,14
527,203,15081.0,1,harmonic,[],[],15,24
381,177,13165.0,4,harmonic,[],[],10,11
243,177,13177.0,5,harmonic,[],[],6,8
473,176,13204.0,5,harmonic,[],[],13,18
597,264,19804.0,4,harmonic,[],[],20,24
545,185,13828.0,4,harmonic,[],[],16,24
107,176,13175.0,1,harmonic,[],[],2,22
329,176,13186.0,2,harmonic,[],[],8,16
187,176,13194.0,2,harmonic,[],[],4,19
441,177,13244.0,5,harmonic,[],[],12,14
577,177,13234.0,6,harmonic,[],[],18,25
153,177,13358.0,0,harmonic,[],[],3,23
33,179,13312.0,5,harmonic,[],[],1,8
21,179,13227.0,5,harmonic,[],[],1,2
587,179,13261.0,5,harmonic,[],[],19,24
85,177,13317.0,2,harmonic,[],[],2,11
425,177,13325.0,1,harmonic,[],[],11,19
285,179,13323.0,5,harmonic,[],[],7,11
183,177,13221.0,1,harmonic,[],[],4,17
223,177,13270.0,6,harmonic,[],[],5,17
51,177,13206.0,0,harmonic,[],[],1,17
603,179,13336.0,5,harmonic,[],[],21,23
305,264,19808.0,6,harmonic,[],[],7,21
261,203,15116.0,1,harmonic,[],[],6,17
567,177,13213.0,4,harmonic,[],[],18,20
255,179,13343.0,0,harmonic,[],[],6,14
251,177,13380.0,1,harmonic,[],[],6,12
315,177,13334.0,2,harmonic,[],[],8,9
221,177,13373.0,1,harmonic,[],[],5,16
197,203,15089.0,0,harmonic,[],[],4,24
379,203,15098.0,2,harmonic,[],[],9,25
81,177,13341.0,5,harmonic,[],[],2,9
185,177,13400.0,0,harmonic,[],[],4,18
565,203,15108.0,6,harmonic,[],[],18,19
317,177,13281.0,4,harmonic,[],[],8,10
539,179,13291.0,4,harmonic,[],[],16,21
459,203,15125.0,2,harmonic,[],[],12,23
283,264,19810.0,4,harmonic,[],[],7,10
453,203,15129.0,4,harmonic,[],[],12,20
517,179,13392.0,2,harmonic,[],[],15,19
101,177,13365.0,4,harmonic,[],[],2,19
617,179,13384.0,5,harmonic,[],[],23,25
77,203,15103.0,5,harmonic,[],[],2,7
531,179,13364.0,5,harmonic,[],[],16,17
21,203,15211.0,6,harmonic,[],[],1,2
557,203,15219.0,2,harmonic,[],[],17,22
229,179,13371.0,0,harmonic,[],[],5,20
275,179,13379.0,0,harmonic,[],[],6,24
325,177,13387.0,1,harmonic,[],[],8,14
527,179,13402.0,1,harmonic,[],[],15,24
569,179,13410.0,4,harmonic,[],[],18,21
439,179,13439.0,5,harmonic,[],[],12,13
321,177,13409.0,2,harmonic,[],[],8,12
63,177,13462.0,2,harmonic,[],[],1,23
401,177,13417.0,0,harmonic,[],[],10,21
395,177,13448.0,2,harmonic,[],[],10,18
145,179,13420.0,0,harmonic,[],[],3,19
71,179,13429.0,5,harmonic,[],[],2,4
421,179,13470.0,2,harmonic,[],[],11,17
161,177,13427.0,5,harmonic,[],[],4,6
71,177,13438.0,4,harmonic,[],[],2,4
193,264,19812.0,3,harmonic,[],[],4,22
367,179,13458.0,2,harmonic,[],[],9,19
381,179,13447.0,5,harmonic,[],[],10,11
543,185,13600.0,5,harmonic,[],[],16,23
437,203,15248.0,0,harmonic,[],[],11,25
29,185,13508.0,4,harmonic,[],[],1,6
147,179,13481.0,0,harmonic,[],[],3,20
197,179,13490.0,0,harmonic,[],[],4,24
535,179,13518.0,5,harmonic,[],[],16,19
127,185,13516.0,2,harmonic,[],[],3,10
413,185,13638.0,6,harmonic,[],[],11,13
289,185,13667.0,2,harmonic,[],[],7,13
257,185,13629.0,1,harmonic,[],[],6,15
135,179,13596.0,1,harmonic,[],[],3,14
53,179,13584.0,0,harmonic,[],[],1,18
377,179,13570.0,0,harmonic,[],[],9,24
185,179,13644.0,0,harmonic,[],[],4,18
141,185,13532.0,1,harmonic,[],[],3,17
281,185,13495.0,5,harmonic,[],[],7,9
235,185,13501.0,1,harmonic,[],[],5,23
383,185,13623.0,6,harmonic,[],[],10,12
57,185,13543.0,1,harmonic,[],[],1,20
501,185,13524.0,5,harmonic,[],[],14,21
177,185,13591.0,1,harmonic,[],[],4,14
213,179,13529.0,1,harmonic,[],[],5,12
497,179,14049.0,5,harmonic,[],[],14,19
589,185,13606.0,4,harmonic,[],[],19,25
347,185,13615.0,1,harmonic,[],[],8,25
243,179,13631.0,6,harmonic,[],[],6,8
33,185,13562.0,3,harmonic,[],[],1,8
403,179,13544.0,1,harmonic,[],[],10,22
337,179,13610.0,0,harmonic,[],[],8,20
81,179,13557.0,4,harmonic,[],[],2,9
359,185,13571.0,4,harmonic,[],[],9,15
77,179,13692.0,5,harmonic,[],[],2,7
347,179,13620.0,0,harmonic,[],[],8,25
323,203,15148.0,4,harmonic,[],[],8,13
41,203,15169.0,4,harmonic,[],[],1,12
327,185,13581.0,4,harmonic,[],[],8,15
547,203,15178.0,4,harmonic,[],[],16,25
611,185,13677.0,6,harmonic,[],[],22,24
455,264,19819.0,6,harmonic,[],[],12,21
275,185,13647.0,1,harmonic,[],[],6,24
277,203,15158.0,1,harmonic,[],[],6,25
339,185,13653.0,1,harmonic,[],[],8,21
303,185,13697.0,1,harmonic,[],[],7,20
503,185,13693.0,3,harmonic,[],[],14,22
21,185,13657.0,6,harmonic,[],[],1,2
25,264,19821.0,5,harmonic,[],[],1,4
619,203,15197.0,5,harmonic,[],[],24,25
221,179,13678.0,1,harmonic,[],[],5,16
245,179,13654.0,4,harmonic,[],[],6,9
83,264,19824.0,5,harmonic,[],[],2,10
603,264,19833.0,5,harmonic,[],[],21,23
499,203,15252.0,4,harmonic,[],[],14,20
51,203,15259.0,1,harmonic,[],[],1,17
69,203,15224.0,6,harmonic,[],[],2,3
549,179,13700.0,5,harmonic,[],[],17,18
75,185,13777.0,5,harmonic,[],[],2,6
273,185,13712.0,2,harmonic,[],[],6,23
43,185,13704.0,4,harmonic,[],[],1,13
423,185,14041.0,2,harmonic,[],[],11,18
369,179,13788.0,0,harmonic,[],[],9,20
323,179,13780.0,5,harmonic,[],[],8,13
379,179,13813.0,1,harmonic,[],[],9,25
547,179,13795.0,5,harmonic,[],[],16,25
215,179,13711.0,1,harmonic,[],[],5,13
453,179,13720.0,1,harmonic,[],[],12,20
249,185,13821.0,2,harmonic,[],[],6,11
465,185,13789.0,6,harmonic,[],[],13,14
41,185,13989.0,2,harmonic,[],[],1,12
557,264,19826.0,2,harmonic,[],[],17,22
493,264,19852.0,4,harmonic,[],[],14,17
247,185,13726.0,5,harmonic,[],[],6,10
125,185,13719.0,4,harmonic,[],[],3,9
285,185,13761.0,3,harmonic,[],[],7,11
179,185,13905.0,2,harmonic,[],[],4,15
455,185,13835.0,2,harmonic,[],[],12,21
69,179,13805.0,6,harmonic,[],[],2,3
559,185,13842.0,4,harmonic,[],[],17,23
485,185,14086.0,3,harmonic,[],[],13,24
151,179,13730.0,0,harmonic,[],[],3,22
489,179,13739.0,5,harmonic,[],[],14,15
351,179,13843.0,5,harmonic,[],[],9,11
181,185,13770.0,2,harmonic,[],[],4,16
135,264,19828.0,5,harmonic,[],[],3,14
581,185,13738.0,6,harmonic,[],[],19,21
173,185,13752.0,2,harmonic,[],[],4,12
217,185,13746.0,3,harmonic,[],[],5,14
315,179,13769.0,5,harmonic,[],[],8,9
573,179,13820.0,4,harmonic,[],[],18,23
61,179,13748.0,0,harmonic,[],[],1,22
313,179,13758.0,0,harmonic,[],[],7,25
25,179,13827.0,5,harmonic,[],[],1,4
455,179,13836.0,4,harmonic,[],[],12,21
149,185,13919.0,1,harmonic,[],[],3,21
245,185,13892.0,5,harmonic,[],[],6,9
449,185,13913.0,5,harmonic,[],[],12,18
595,185,13966.0,5,harmonic,[],[],20,23
433,185,13849.0,2,harmonic,[],[],11,23
217,179,13985.0,1,harmonic,[],[],5,14
129,179,13867.0,5,harmonic,[],[],3,11
263,185,13999.0,1,harmonic,[],[],6,18
95,179,13855.0,1,harmonic,[],[],2,16
377,264,19831.0,4,harmonic,[],[],9,24
571,185,13801.0,6,harmonic,[],[],18,22
563,185,13872.0,4,harmonic,[],[],17,25
113,185,13810.0,1,harmonic,[],[],2,25
541,185,13860.0,2,harmonic,[],[],16,22
209,185,13927.0,5,harmonic,[],[],5,10
267,179,13911.0,0,harmonic,[],[],6,20
481,179,13902.0,4,harmonic,[],[],13,22
83,179,13886.0,5,harmonic,[],[],2,10
467,185,13961.0,6,harmonic,[],[],13,15
101,179,13876.0,0,harmonic,[],[],2,19
521,179,14014.0,5,harmonic,[],[],15,21
461,179,13893.0,0,harmonic,[],[],12,24
291,185,13974.0,4,harmonic,[],[],7,14
405,185,14006.0,2,harmonic,[],[],10,23
315,185,13979.0,6,harmonic,[],[],8,9
131,179,13993.0,1,harmonic,[],[],3,12
125,179,14002.0,5,harmonic,[],[],3,9
361,185,14017.0,2,harmonic,[],[],9,16
493,179,13931.0,5,harmonic,[],[],14,17
141,179,13939.0,0,harmonic,[],[],3,17
223,179,13920.0,0,harmonic,[],[],5,17
267,203,15230.0,2,harmonic,[],[],6,20
67,185,13897.0,0,harmonic,[],[],1,25
447,203,15236.0,6,harmonic,[],[],12,17
519,203,15501.0,2,harmonic,[],[],15,20
437,185,13879.0,1,harmonic,[],[],11,25
